all_words	flexion	grammar	definition	translation	used	example	semem_links	idiom	derivation	word
http://www.makedonski.info/show/даночи/несв	 даночат 	 Вид збор: Глагол, несвршен 	 	 Англиски: tax 	 Економија 		 			даночи, несв
http://www.makedonski.info/show/даночник/м	 мн. даночници 	 Вид збор: Именка, машки род 	 	 Англиски: tax collector Албански: tatimmbledhës 	 Економија 		 			даночник, м
http://www.makedonski.info/show/дансинг/м	 мн. дансинзи 	 Вид збор: Именка, машки род 	 Слично со: игранка (ж.) 	 Англиски: dancing 	 Музика и танц 		 Слично со: игранка (ж.) 			дансинг, м
http://www.makedonski.info/show/Данска/име	 	 Вид збор: Име 	 	 Англиски: Denmark 	 Географија 		 		 1. Данец м. мн. ДанциNEXT_MEANING 2. Данка ж. мн. ДанкиNEXT_MEANING 3. дански прид. данскиот Пример: дански јазик	Данска, име
http://www.makedonski.info/show/дар/м	 мн. дарови 	 Вид збор: Именка, машки род 	 Слично со: подарок (м.) NEXT_MEANING Слично со: подарок (м.) , презент (м.) NEXT_MEANING Слично со: дарба (ж.) , талент (м.) NEXT_MEANING 	 Англиски: gift Албански: dhuratë NEXT_MEANING Англиски: present Албански: dhuratë NEXT_MEANING Англиски: talent Албански: talent NEXT_MEANING Англиски: fruit Албански: fryt 		 Невестата делеше дарови. NEXT_MEANING Извади свадбени дарови. 	 Слично со: подарок (м.) 		 дарчок м. мн. дарчоци дем.	дар, м
http://www.makedonski.info/show/дара/ж	 (едн.) 	 Вид збор: Именка, женски род 	 	 Англиски: expenses 			 			дара, ж
http://www.makedonski.info/show/дарба/ж	 мн. дарби 	 Вид збор: Именка, женски род 	 Слично со: надареност (ж.) , талент (м.) NEXT_MEANING 	 Англиски: talent Албански: talent NEXT_MEANING Англиски: gift Албански: dhuratë 	 Архаизам NEXT_MEANING Дијалектен збор 	 Девојче дарба даруваше, даруваше секого по китка. 	 Слично со: надареност (ж.) , талент (м.) 			дарба, ж
http://www.makedonski.info/show/дарбалија/прид	 дарбалии 	 Вид збор: Придавка 	 Слично со: надарен (прид.) 	 Англиски: talented 	 Архаизам NEXT_MEANING Неменлив збор NEXT_MEANING Разговорно 		 Слично со: надарен (прид.) 			дарбалија, прид
http://www.makedonski.info/show/дарбина/ж	 мн. дарбини 	 Вид збор: Именка, женски род 	 	 Англиски: talent 						дарбина, ж
http://www.makedonski.info/show/дарбука/ж	 мн. дарбуки 	 Вид збор: Именка, женски род 	 Вид: инструмент (м.) 	 Турски: darbuka 	 Музика и танц 		 Вид: инструмент (м.) 			дарбука, ж
http://www.makedonski.info/show/дарвинизам/м	 (едн.) дарвинизмот 	 Вид збор: Именка, машки род 	 	 Англиски: darwinism 	 Биологија NEXT_MEANING Наука 		 			дарвинизам, м
http://www.makedonski.info/show/дарвинист/м	 мн. дарвинисти 	 Вид збор: Именка, машки род 	 	 Англиски: Darwinist 			 		 дарвинистички прид. дарвинистичкиот Што припаѓа, што се однесува на дарвинист и на дарвинизам. Пример: дарвинистичка филозофијадарвинистички инстинкт	дарвинист, м
http://www.makedonski.info/show/дарежлив/прид	 дарежливиот 	 Вид збор: Придавка 	 NEXT_MEANING 	 Англиски: generous NEXT_MEANING Англиски: fertile 	 Преносно значење 	 дарежлива земја NEXT_MEANING дарежлива година 	 			дарежлив, прид
http://www.makedonski.info/show/дарежливо/прил	 	 Вид збор: Прилог 	 	 Англиски: generously 		 Многу дарежливо им го давал рецептот на сите љубопитни гости. 				дарежливо, прил
http://www.makedonski.info/show/дарежливост/ж	 дарежливоста 	 Вид збор: Именка, женски род 	 	 Англиски: generosity 						дарежливост, ж
http://www.makedonski.info/show/дари/св	 дарат 	 Вид збор: Глагол, свршен 	 	 Англиски: present 						дари, св
http://www.makedonski.info/show/дарина/ж	 мн. дарини 	 Вид збор: Именка, женски род 	 	 	 Архаизам 		 			дарина, ж
http://www.makedonski.info/show/дарител/м	 мн. дарители 	 Вид збор: Именка, машки род 	 	 Англиски: donor 			 		 дарителка ж. мн. дарителки	дарител, м
http://www.makedonski.info/show/дарлија/прид	 дарлии 	 Вид збор: Придавка 	 	 	 Неменлив збор 					дарлија, прид
http://www.makedonski.info/show/дармадана/ж	 (едн.) 	 Вид збор: Именка, женски род 	 Слично со: неред (м.) Спротивно од: ред (м.) 	 Англиски: mess Турски: darmadağın 	 Разговорно 		 Слично со: неред (м.) Спротивно од: ред (м.) 			дармадана, ж
http://www.makedonski.info/show/дармар/м	 (едн.) 	 Вид збор: Именка, машки род 	 	 Англиски: havoc 			 			дармар, м
http://www.makedonski.info/show/даровен/прид	 даровниот 	 Вид збор: Придавка 	 	 			 			даровен, прид
http://www.makedonski.info/show/даровина/ж	 мн. даровини 	 Вид збор: Именка, женски род 	 	 Англиски: present, gift 			 			даровина, ж
http://www.makedonski.info/show/даровит/прид	 даровитиот 	 Вид збор: Придавка 	 Слично со: талентиран (прид.) 	 Англиски: talented 			 Слично со: талентиран (прид.) 		 даровитост ж.	даровит, прид
http://www.makedonski.info/show/даровка/ж	 мн. даровки 	 Вид збор: Именка, женски род 	 	 			 			даровка, ж
